time,force_feedback,force_desired,position_degrees,position_radians,force_last_desired,force_last_last_desired,position_last,position_last_last
33.922000000000004,56.28761997722466,305.8916622301427,43.993318923167614,0.7678282640892011,301.3199506683981,305.2391900561182,0.7634503651106774,0.758678060818773
33.924,56.612981942410926,312.76940320822547,44.226075849872274,0.7718906388170206,305.8916622301427,301.3199506683981,0.7678282640892011,0.7634503651106774
33.926,56.28761997722466,315.3199783396119,44.47013165651405,0.7761502162015302,312.76940320822547,305.8916622301427,0.7718906388170206,0.7678282640892011
33.928,57.26370587278347,317.6998866415967,44.720966791118094,0.7805281151800539,315.3199783396119,312.76940320822547,0.7761502162015302,0.7718906388170206
33.93,57.26370587278347,324.51483446138235,44.9582432697976,0.7846693709705495,317.6998866415967,315.3199783396119,0.7805281151800539,0.7761502162015302
33.932,57.589067837969736,329.60834946741994,45.1955197484771,0.788810626761045,324.51483446138235,317.6998866415967,0.7846693709705495,0.7805281151800539
33.934,58.890515698714815,327.03059939155395,45.4599135390057,0.7934251689275971,329.60834946741994,324.51483446138235,0.788810626761045,0.7846693709705495
33.936,60.51732552464616,324.1674093906843,45.735606209471406,0.7982369137508394,327.03059939155395,329.60834946741994,0.7934251689275971,0.788810626761045
33.938,59.866601594273625,330.3813849061432,45.98192179210061,0.8025359316666871,324.1674093906843,327.03059939155395,0.7982369137508394,0.7934251689275971
33.94,59.866601594273625,328.8566962898671,46.23953625466692,0.8070321522392251,330.3813849061432,324.1674093906843,0.8025359316666871,0.7982369137508394
33.942,58.890515698714815,333.7644900872387,46.485851837296124,0.8113311701550727,328.8566962898671,330.3813849061432,0.8070321522392251,0.8025359316666871
33.944,57.26370587278347,322.12406416697075,46.77510316368638,0.8163795581663434,333.7644900872387,328.8566962898671,0.8113311701550727,0.8070321522392251
33.946,57.589067837969736,312.1179796686173,47.0801729219886,0.8217040298969804,322.12406416697075,333.7644900872387,0.8163795581663434,0.8113311701550727
33.948,58.23979176834228,316.8222251550438,47.335527608567496,0.8261608099381804,312.1179796686173,322.12406416697075,0.8217040298969804,0.8163795581663434
33.95,57.914429803156004,302.4557675948852,47.6292984869326,0.8312880790121272,316.8222251550438,312.1179796686173,0.8261608099381804,0.8217040298969804
33.952,56.28761997722466,298.95429343490235,47.914030261348,0.8362575859607219,302.4557675948852,316.8222251550438,0.8312880790121272,0.8261608099381804
33.954,54.33544818610704,288.94424891341856,48.20328158773825,0.8413059739719925,298.95429343490235,302.4557675948852,0.8362575859607219,0.8312880790121272
33.956,53.03400032536196,270.8356208395777,48.52642955393987,0.846945969953334,288.94424891341856,298.95429343490235,0.8413059739719925,0.8362575859607219
33.958,52.05791442980315,265.79022500919586,48.82020043230497,0.8520732390272808,270.8356208395777,288.94424891341856,0.846945969953334,0.8413059739719925
33.96,50.75646656905807,252.8616036988307,49.120750638632344,0.8573188296952418,265.79022500919586,270.8356208395777,0.8520732390272808,0.846945969953334
33.962,48.804294777940456,241.39622594567504,49.42808017292199,0.8626827419572168,252.8616036988307,265.79022500919586,0.8573188296952418,0.8520732390272808
33.964,48.47893281275419,240.81243672162296,49.69925329141285,0.8674156057177831,241.39622594567504,252.8616036988307,0.8626827419572168,0.8573188296952418
33.966,46.852122986822835,234.0256722091514,49.97494596187856,0.8722273505410255,240.81243672162296,241.39622594567504,0.8674156057177831,0.8626827419572168
33.968,46.2013990564503,228.62161603752162,50.255158184319114,0.8771179764269439,234.0256722091514,240.81243672162296,0.8722273505410255,0.8674156057177831
33.97,44.574589230518946,229.02608466000066,50.51503242287286,0.88165363753082,228.62161603752162,234.0256722091514,0.8771179764269439,0.8722273505410255
33.972,45.22531316089149,216.95005196154065,50.80654352525054,0.8867414660734287,229.02608466000066,228.62161603752162,0.88165363753082,0.8771179764269439
33.974000000000004,45.22531316089149,213.25471472937772,51.08901552367852,0.8916715324906852,216.95005196154065,229.02608466000066,0.8867414660734287,0.88165363753082
33.976,44.89995119570522,204.43228524048317,51.37600707408135,0.8966804799706178,213.25471472937772,216.95005196154065,0.8916715324906852,0.8867414660734287
33.978,44.574589230518946,195.08381514758779,51.67203772843387,0.9018471895759026,204.43228524048317,213.25471472937772,0.8966804799706178,0.8916715324906852
33.980000000000004,45.550675126077756,184.5697054321946,51.97258793476124,0.9070927802438635,195.08381514758779,204.43228524048317,0.9018471895759026,0.8966804799706178
